,longitude,latitude,median_house_value,population
15314,-117.38,33.19,162500.0,359.0
2677,-115.52,32.98,58600.0,1307.0
17550,-121.87,37.35,183700.0,1580.0
16174,-122.36,37.72,180400.0,355.0
14080,-117.12,32.77,175000.0,893.0
15180,-117.08,33.03,137200.0,761.0
1731,-122.34,37.97,110000.0,287.0
14931,-116.97,32.65,233400.0,7985.0
10022,-121.2,39.2,128300.0,554.0
4556,-118.25,34.05,350000.0,2232.0
697,-122.11,37.69,155200.0,1562.0
1005,-121.76,37.7,256700.0,1705.0
12521,-121.47,38.56,85900.0,782.0
12291,-116.97,33.93,73200.0,1583.0
14426,-117.25,32.8,258300.0,731.0
2771,-115.9,33.34,62800.0,329.0
11513,-118.07,33.72,485000.0,513.0
4880,-118.25,34.03,124000.0,1655.0
15110,-116.96,32.87,158500.0,2531.0
5140,-118.28,33.97,97300.0,2110.0
7765,-118.11,33.91,186700.0,597.0
18004,-121.99,37.29,344100.0,1336.0
14535,-117.14,32.93,166700.0,1009.0
1029,-120.55,38.43,108900.0,618.0
10734,-117.87,33.6,482900.0,1275.0
9109,-118.16,34.6,204400.0,4098.0
8545,-118.36,33.88,230700.0,829.0
16276,-121.26,37.93,53000.0,2248.0
15296,-117.34,33.15,178500.0,4163.0
9857,-121.81,36.57,500001.0,1027.0
9418,-122.49,37.85,500001.0,63.0
19876,-119.31,36.33,84900.0,772.0
5438,-118.43,34.01,500001.0,1046.0
17804,-121.87,37.39,246800.0,1862.0
8214,-118.19,33.78,156300.0,1398.0
4828,-118.31,34.04,234600.0,954.0
19799,-123.21,40.51,48800.0,152.0
8336,-118.31,33.94,145800.0,684.0
17496,-119.8,34.43,271500.0,1760.0
8858,-118.39,34.08,500001.0,2665.0
13955,-117.09,34.22,87500.0,271.0
2101,-119.76,36.74,69100.0,1194.0
13195,-117.71,34.07,139300.0,1286.0
101,-122.25,37.81,273400.0,2563.0
14959,-116.94,32.75,229700.0,6945.0
19763,-122.18,40.02,68200.0,961.0
19465,-120.97,37.69,114300.0,1986.0
2743,-115.59,32.79,159900.0,1000.0
13600,-117.25,34.16,116600.0,744.0
17779,-121.83,37.38,209900.0,3278.0
18695,-122.39,40.58,68900.0,944.0
9068,-118.15,34.71,101400.0,709.0
7077,-117.99,33.94,214000.0,758.0
17718,-121.77,37.33,355300.0,1799.0
7530,-118.23,33.91,90300.0,1041.0
3617,-118.43,34.25,159300.0,2318.0
2730,-115.56,32.8,63900.0,1193.0
396,-122.29,37.89,218200.0,1498.0
1664,-121.95,37.94,253600.0,578.0
5201,-118.28,33.94,81300.0,438.0
14656,-117.14,32.79,188600.0,1568.0
9687,-121.62,36.74,165400.0,838.0
1476,-122.04,37.96,106300.0,1705.0
8517,-118.32,33.89,210100.0,1323.0
3415,-118.41,34.29,147600.0,1162.0
17487,-119.82,34.43,112500.0,669.0
635,-122.16,37.71,175000.0,366.0
817,-122.08,37.63,156600.0,1534.0
7486,-118.21,33.92,117300.0,1870.0
4672,-118.29,34.05,229200.0,4126.0
11316,-117.97,33.77,350000.0,856.0
50,-122.27,37.82,171900.0,735.0
20141,-119.06,34.36,199300.0,981.0
12591,-121.51,38.51,251600.0,542.0
8827,-118.36,34.1,300000.0,2913.0
4596,-118.28,34.05,158900.0,2931.0
707,-122.05,37.68,216800.0,3827.0
1686,-122.26,37.98,198000.0,947.0
15846,-122.43,37.75,356100.0,1824.0
11659,-118.01,33.82,192300.0,1992.0
8955,-118.39,34.02,314500.0,1042.0
2777,-115.73,33.36,50000.0,476.0
14570,-117.21,32.83,162500.0,1340.0
724,-122.1,37.68,167100.0,1162.0
16349,-121.36,38.03,138800.0,1378.0
6932,-118.08,34.01,147600.0,1282.0
836,-122.04,37.6,238500.0,1873.0
19530,-120.98,37.64,110700.0,839.0
20370,-118.9,34.18,333800.0,1121.0
433,-122.29,37.88,192100.0,920.0
9140,-118.27,34.46,294000.0,1119.0
7361,-118.18,33.97,154500.0,8551.0
3609,-118.43,34.25,151900.0,1023.0
17106,-122.2,37.46,500001.0,976.0
16790,-122.46,37.65,322900.0,2027.0
20298,-119.2,34.18,165600.0,2694.0
13166,-121.38,36.84,221200.0,1487.0
7924,-118.08,33.84,170400.0,2042.0
11764,-121.27,38.72,198700.0,2105.0
8409,-118.35,33.93,162500.0,810.0
16951,-122.34,37.52,411200.0,1747.0
17745,-121.76,37.3,335500.0,1378.0
13342,-117.65,34.03,149100.0,2373.0
8925,-118.48,34.01,381500.0,1410.0
6842,-118.13,34.06,183900.0,1590.0
1158,-121.53,39.53,91200.0,683.0
128,-122.21,37.83,411500.0,1616.0
8020,-118.11,33.84,220300.0,692.0
3502,-118.44,34.27,158100.0,1333.0
11858,-120.91,40.08,69600.0,641.0
10329,-117.75,33.84,270500.0,1496.0
7695,-118.11,33.96,261600.0,1278.0
123,-122.24,37.84,389500.0,1177.0
1247,-122.33,39.1,75000.0,154.0
820,-122.07,37.63,177600.0,1401.0
10010,-121.12,39.2,170400.0,681.0
7431,-118.2,33.94,154200.0,680.0
7167,-118.17,34.06,131900.0,1853.0
19764,-122.14,40.07,44400.0,1193.0
7217,-118.16,34.03,145000.0,925.0
10830,-117.94,33.66,224100.0,963.0
10083,-120.21,39.35,187500.0,85.0
5787,-118.24,34.15,192900.0,3171.0
11973,-117.41,34.0,88600.0,1647.0
7755,-118.12,33.91,183900.0,381.0
20467,-118.75,34.27,225000.0,1717.0
13963,-116.87,34.24,182800.0,622.0
19453,-120.95,37.67,137600.0,1624.0
18513,-122.01,36.98,265300.0,607.0
2948,-118.99,35.32,36600.0,567.0
13093,-121.37,38.55,125500.0,1287.0
15068,-116.97,32.78,138600.0,671.0
9801,-121.94,36.55,487100.0,628.0
17686,-121.85,37.3,178600.0,4312.0
13663,-117.31,34.03,134500.0,786.0
10127,-117.88,33.93,306700.0,2771.0
7599,-118.25,33.89,115800.0,268.0
5160,-118.28,33.96,91400.0,2048.0
15570,-116.89,32.99,210900.0,1448.0
963,-121.91,37.69,259200.0,1395.0
15542,-117.1,33.07,347300.0,1080.0
3014,-119.15,34.83,168400.0,2006.0
1959,-120.78,38.72,150900.0,1865.0
13871,-117.33,34.41,113500.0,1767.0
20369,-118.9,34.18,302600.0,539.0
20271,-119.27,34.17,423300.0,3327.0
8570,-118.4,33.9,492200.0,1087.0
8114,-118.19,33.8,190600.0,1604.0
10865,-117.88,33.71,245000.0,1403.0
16245,-121.26,37.98,55700.0,2050.0
3077,-119.23,35.77,84000.0,1416.0
10249,-117.87,33.89,275000.0,786.0
13039,-121.15,38.68,189600.0,4583.0
17944,-121.95,37.33,275900.0,821.0
15225,-117.26,33.06,319800.0,1226.0
930,-122.04,37.55,291700.0,1446.0
3156,-118.44,35.13,67900.0,1133.0
3633,-118.42,34.23,189000.0,1011.0
18877,-122.23,38.09,90000.0,2539.0
15904,-122.41,37.74,335000.0,148.0
4201,-118.24,34.11,176700.0,1161.0
9238,-119.9,36.94,98500.0,1360.0
5570,-118.29,33.89,200600.0,1578.0
2152,-119.79,36.77,60200.0,1000.0
12551,-121.48,38.55,191900.0,714.0
11146,-117.98,33.84,191100.0,1187.0
927,-121.91,37.47,337300.0,2759.0
8833,-118.37,34.09,225000.0,2559.0
4610,-118.29,34.07,290600.0,2465.0
12231,-116.93,33.75,121500.0,3136.0
17005,-122.29,37.54,293200.0,1151.0
12058,-117.59,33.88,107000.0,2751.0
8952,-118.38,34.03,266400.0,1295.0
16412,-121.22,37.95,76900.0,629.0
13769,-117.03,34.07,220300.0,1615.0
14108,-117.11,32.75,101100.0,1292.0
9387,-122.5,37.88,474600.0,2100.0
13906,-116.47,34.07,65300.0,2581.0
15527,-117.08,33.13,113700.0,7014.0
9705,-121.65,36.66,214200.0,1762.0
7117,-118.02,33.91,216700.0,1248.0
11635,-118.03,33.83,198400.0,2072.0
6434,-118.01,34.11,212200.0,826.0
15765,-122.43,37.77,222700.0,872.0
13150,-121.47,36.92,265900.0,1230.0
19801,-123.08,40.4,37500.0,140.0
15873,-122.41,37.76,265000.0,2071.0
11800,-121.29,38.9,108700.0,1104.0
2943,-118.97,35.36,46700.0,1219.0
10529,-117.71,33.58,187500.0,1066.0
19714,-121.68,39.29,61600.0,1137.0
8722,-118.36,33.84,343000.0,743.0
6186,-117.9,34.1,166000.0,1766.0
5354,-118.41,34.03,500001.0,994.0
10172,-117.98,33.86,137500.0,726.0
10036,-121.07,39.2,90600.0,133.0
2805,-119.05,35.44,77000.0,1182.0
3433,-118.42,34.25,148100.0,1909.0
16225,-121.33,37.97,91600.0,1351.0
12200,-117.21,33.61,150900.0,2975.0
8486,-118.3,33.91,155100.0,1491.0
13631,-117.33,34.07,89200.0,1355.0
6653,-118.14,34.16,215400.0,1449.0
19757,-122.24,40.16,55100.0,1293.0
11176,-117.96,33.83,197400.0,1758.0
14048,-117.13,32.76,154400.0,747.0
1837,-122.3,37.9,141700.0,688.0
16355,-121.32,38.03,98400.0,1947.0
13967,-116.89,34.27,152600.0,567.0
4982,-118.29,34.0,109600.0,1558.0
19075,-122.48,38.3,171300.0,1241.0
12412,-116.24,33.73,104100.0,1530.0
3616,-118.44,34.26,153900.0,1377.0
8679,-118.33,33.88,270000.0,899.0
7907,-118.09,33.85,286500.0,5026.0
18478,-121.63,37.1,335000.0,2124.0
8369,-118.34,33.98,137700.0,2374.0
4140,-118.17,34.12,232000.0,1990.0
16151,-122.48,37.78,393800.0,1362.0
12628,-121.48,38.5,70300.0,1740.0
7300,-118.2,33.99,141700.0,1615.0
7305,-118.19,33.99,156300.0,2544.0
8317,-118.32,33.34,450000.0,341.0
15532,-117.14,33.18,199800.0,2300.0
20553,-121.79,38.68,95300.0,2225.0
9560,-120.6,37.36,86900.0,1307.0
6888,-118.11,34.06,187500.0,1700.0
16664,-120.69,35.26,221800.0,722.0
12419,-116.22,33.72,58800.0,979.0
8054,-118.18,33.85,134400.0,2086.0
584,-122.08,37.71,238600.0,1004.0
11318,-117.99,33.77,160900.0,1617.0
12919,-121.31,38.66,136400.0,761.0
7834,-118.16,33.91,144000.0,1415.0
14727,-117.01,32.79,159300.0,1864.0
6969,-118.05,33.98,155300.0,1222.0
1765,-122.33,37.95,142600.0,777.0
16440,-121.3,38.14,120700.0,1867.0
6126,-117.92,34.11,126200.0,2151.0
7947,-118.14,33.86,213400.0,745.0
13052,-121.3,38.61,116900.0,1423.0
3498,-118.45,34.27,185800.0,839.0
1557,-121.97,37.8,356000.0,1222.0
16325,-121.33,37.98,150000.0,643.0
19781,-122.81,40.93,88900.0,588.0
17254,-119.71,34.42,259100.0,606.0
8187,-118.11,33.78,500001.0,1327.0
13468,-117.38,34.09,127600.0,2184.0
16248,-121.28,37.98,69900.0,414.0
10993,-117.82,33.73,137000.0,1720.0
16115,-122.5,37.74,273700.0,1041.0
13785,-117.04,34.03,92000.0,1760.0
7936,-118.08,33.82,118300.0,3412.0
20376,-118.86,34.16,410800.0,578.0
13872,-117.34,34.39,100500.0,2216.0
15755,-122.45,37.77,492900.0,1275.0
13463,-117.37,34.13,118500.0,1621.0
11941,-117.42,33.94,113500.0,1383.0
2157,-119.81,36.78,89900.0,839.0
8573,-118.41,33.9,500001.0,926.0
18357,-122.1,37.36,500001.0,498.0
18611,-122.05,37.11,146300.0,497.0
14214,-117.06,32.68,113500.0,1664.0
8980,-118.41,34.0,275000.0,69.0
14249,-117.09,32.72,102500.0,770.0
15128,-116.91,32.87,147100.0,1690.0
11099,-117.88,33.82,225000.0,1382.0
11793,-121.19,38.85,139400.0,2268.0
20283,-119.18,34.18,175800.0,2695.0
2814,-119.05,35.42,57000.0,1006.0
11685,-118.01,33.88,269600.0,1088.0
1697,-122.26,38.0,272900.0,3326.0
2740,-115.56,32.78,76200.0,848.0
10376,-117.62,33.64,484100.0,2985.0
7231,-118.14,34.02,180600.0,2077.0
11223,-117.94,33.81,238000.0,932.0
14284,-117.13,32.72,137500.0,1780.0
11770,-121.32,38.74,186300.0,670.0
14581,-117.19,32.82,192900.0,945.0
1066,-121.85,39.74,84500.0,1426.0
14742,-117.06,32.58,107600.0,1761.0
19880,-119.28,36.33,55500.0,927.0
18009,-121.97,37.29,265300.0,1602.0
14368,-117.24,32.73,388300.0,809.0
14817,-117.19,32.69,482700.0,1042.0
735,-122.15,37.67,198100.0,1171.0
2439,-119.61,36.59,92700.0,1443.0
17284,-119.74,34.41,346200.0,1053.0
2498,-120.51,36.55,38800.0,1274.0
12555,-121.47,38.54,56700.0,1346.0
18908,-122.26,38.15,123700.0,2830.0
12532,-121.51,38.57,93800.0,425.0
14757,-117.04,32.55,93200.0,2511.0
2782,-114.66,32.74,44000.0,775.0
2136,-119.73,36.8,69200.0,781.0
20249,-119.25,34.21,301800.0,7132.0
5371,-118.38,34.04,254200.0,2120.0
1698,-122.29,37.98,209800.0,850.0
6352,-117.95,34.14,184500.0,2283.0
12858,-121.38,38.67,73400.0,597.0
8748,-118.36,33.82,339000.0,901.0
2039,-119.69,36.75,93100.0,1347.0
13359,-117.66,34.02,202300.0,3019.0
2360,-119.63,36.7,133300.0,617.0
14953,-116.97,32.76,270700.0,838.0
9826,-121.71,36.78,240200.0,944.0
13388,-117.59,34.1,139300.0,1987.0
12561,-121.46,38.55,57000.0,1454.0
20087,-120.33,38.0,170700.0,822.0
4973,-118.28,34.0,119200.0,1295.0
8394,-118.36,33.96,177300.0,2009.0
5557,-118.41,33.94,289600.0,1086.0
12692,-121.4,38.57,297600.0,639.0
19502,-121.02,37.66,109900.0,1688.0
19436,-121.0,37.69,147500.0,1452.0
18721,-122.39,40.64,78700.0,1598.0
7660,-118.22,33.84,160300.0,1358.0
19514,-121.03,37.62,77700.0,1210.0
18266,-122.07,37.37,473500.0,1097.0
6919,-117.99,33.97,500001.0,1490.0
1219,-120.91,38.11,133100.0,1800.0
19825,-119.43,36.55,93500.0,882.0
18202,-122.04,37.39,280100.0,3959.0
16605,-120.67,35.63,256700.0,1085.0
11398,-117.95,33.72,288000.0,1688.0
15530,-117.1,33.15,161100.0,1398.0
13346,-117.64,34.03,137000.0,1044.0
3302,-122.6,38.93,62000.0,572.0
18308,-122.11,37.41,443800.0,1084.0
14001,-117.29,34.57,68300.0,428.0
6067,-117.86,34.02,262100.0,3671.0
19381,-120.86,37.77,109400.0,257.0
17105,-122.22,37.46,409300.0,1182.0
6483,-118.02,34.08,175200.0,2449.0
8375,-118.35,33.95,147700.0,3201.0
14360,-117.22,32.74,287500.0,1074.0
14120,-117.09,32.74,93200.0,2472.0
19043,-121.76,38.41,93800.0,348.0
3468,-118.48,34.31,172400.0,892.0
17094,-122.24,37.47,318600.0,1148.0
15025,-117.01,32.77,185200.0,1005.0
19685,-121.61,39.14,65200.0,1030.0
19700,-121.68,39.13,179700.0,717.0
6503,-118.05,34.08,159200.0,1857.0
8056,-118.19,33.85,151900.0,2678.0
20600,-121.57,39.16,71700.0,769.0
13367,-117.58,34.0,245200.0,2801.0
8986,-118.38,33.99,228300.0,5127.0
8951,-118.37,34.03,196400.0,138.0
13163,-121.38,36.85,192400.0,2903.0
2046,-119.72,36.73,65900.0,1116.0
6706,-118.14,34.14,282300.0,1694.0
9729,-121.69,36.8,185300.0,1309.0
14255,-117.11,32.72,88600.0,1183.0
9652,-120.61,37.03,67500.0,1019.0
12745,-121.38,38.64,143400.0,2256.0
20557,-121.78,38.68,119400.0,1855.0
3817,-118.49,34.2,215800.0,515.0
10352,-117.68,33.63,257400.0,2897.0
18317,-122.12,37.44,373400.0,748.0
5621,-118.24,33.78,152300.0,784.0
6832,-118.12,34.08,245700.0,980.0
3059,-119.77,35.65,80000.0,1647.0
14248,-117.1,32.72,137200.0,1094.0
17834,-121.86,37.41,266900.0,1080.0
8715,-118.37,33.85,395300.0,2537.0
20473,-118.76,34.26,222100.0,1067.0
5306,-118.44,34.06,500001.0,2609.0
9796,-121.88,36.49,500001.0,898.0
3579,-118.54,34.23,232900.0,1690.0
16043,-122.47,37.72,259700.0,770.0
15442,-117.27,33.18,215700.0,1481.0
17831,-121.85,37.4,243200.0,1145.0
7115,-118.01,33.91,221400.0,2541.0
3287,-122.69,39.04,112500.0,66.0
18557,-122.01,36.91,388500.0,324.0
14454,-117.27,32.83,410000.0,805.0
7958,-118.18,33.88,163000.0,536.0
14405,-117.28,32.77,500000.0,442.0
20162,-119.34,34.39,231300.0,314.0
3213,-119.65,36.34,76100.0,832.0
5449,-118.42,34.0,458600.0,1002.0
10309,-117.74,33.89,366300.0,16122.0
9000,-118.34,34.0,296800.0,1018.0
3047,-119.28,35.5,58600.0,3260.0
11890,-117.37,33.97,84800.0,976.0
6020,-117.82,34.05,117300.0,2558.0
1891,-120.0,38.92,126600.0,466.0
8380,-118.36,33.95,170800.0,1082.0
13729,-117.17,34.05,149300.0,1576.0
1026,-120.59,38.45,119000.0,1091.0
16130,-122.48,37.78,375000.0,1674.0
11557,-117.98,33.73,284900.0,2408.0
13126,-121.33,38.28,170100.0,659.0
18337,-122.15,37.44,500001.0,522.0
15595,-116.37,33.19,98700.0,1289.0
13897,-116.29,34.18,60800.0,1756.0
7200,-118.19,34.02,142800.0,1820.0
18528,-122.04,36.96,223900.0,645.0
4639,-118.3,34.06,137500.0,2860.0
16070,-122.49,37.75,297800.0,1092.0
14844,-117.09,32.69,112700.0,1031.0
19384,-120.87,37.76,113300.0,601.0
13879,-117.38,34.44,121400.0,2541.0
10346,-117.66,33.61,248400.0,1713.0
9806,-121.95,36.61,407800.0,497.0
18629,-121.9,37.1,356600.0,670.0
16379,-121.3,38.02,106300.0,3343.0
11955,-117.45,33.91,121400.0,1358.0
9431,-122.96,38.26,240900.0,308.0
10431,-117.62,33.43,247100.0,1221.0
19743,-122.2,40.26,137900.0,957.0
1194,-121.67,39.37,86300.0,1241.0
17236,-119.66,34.44,500001.0,1014.0
8008,-118.11,33.85,216300.0,1138.0
10494,-117.69,33.47,305600.0,679.0
631,-122.17,37.72,158300.0,814.0
10649,-117.79,33.55,452100.0,1915.0
196,-122.22,37.77,95000.0,520.0
1119,-121.57,39.78,105700.0,952.0
2290,-119.77,36.8,84600.0,1507.0
15403,-117.23,33.24,240100.0,1014.0
13225,-117.69,34.03,162500.0,3690.0
11974,-117.42,34.0,96600.0,1153.0
13823,-117.2,34.5,92200.0,2378.0
4168,-118.21,34.11,228200.0,1661.0
17387,-120.44,34.97,113700.0,1605.0
2184,-120.1,36.66,69000.0,1341.0
18342,-122.14,37.43,500001.0,551.0
17064,-122.21,37.49,225000.0,2437.0
13260,-117.67,34.1,174000.0,601.0
9416,-122.48,37.86,500001.0,1177.0
274,-122.18,37.79,253000.0,236.0
14709,-117.07,32.79,277600.0,911.0
7094,-118.0,33.91,285200.0,2374.0
1804,-122.33,37.93,90300.0,1356.0
15366,-117.17,33.34,189900.0,1022.0
10853,-117.9,33.69,316600.0,4071.0
10305,-117.78,33.88,301900.0,871.0
13856,-117.32,34.48,93100.0,2739.0
5144,-118.26,33.97,94200.0,1168.0
10977,-117.85,33.76,213800.0,1053.0
6223,-117.93,34.06,187500.0,628.0
15716,-122.45,37.78,500001.0,1515.0
15842,-122.42,37.74,325700.0,1370.0
15264,-117.29,33.05,300000.0,672.0
1776,-122.34,37.94,143900.0,989.0
15617,-122.42,37.8,500001.0,838.0
14927,-117.0,32.67,264100.0,1002.0
2701,-115.57,32.85,62300.0,825.0
10019,-121.18,39.19,138800.0,729.0
7506,-118.28,33.92,105400.0,729.0
2702,-115.57,32.85,63500.0,728.0
12069,-117.55,33.83,500001.0,228.0
13133,-121.42,38.47,97800.0,3422.0
13441,-117.43,34.08,127400.0,1582.0
285,-122.17,37.77,135300.0,1704.0
9693,-121.64,36.68,156100.0,6012.0
5754,-118.28,34.18,446800.0,911.0
20604,-121.54,39.12,65000.0,3265.0
7443,-118.19,33.96,151800.0,934.0
14081,-117.12,32.77,192200.0,977.0
8390,-118.37,33.97,153100.0,2515.0
15033,-116.99,32.79,165800.0,1609.0
549,-122.25,37.77,254200.0,872.0
18025,-121.93,37.25,234200.0,639.0
16182,-121.29,37.96,112500.0,630.0
2909,-119.03,35.39,118700.0,1593.0
17518,-121.91,37.34,240900.0,1193.0
17597,-121.89,37.3,283300.0,639.0
19542,-120.92,37.63,450000.0,22.0
3048,-119.27,35.5,52100.0,1315.0
9623,-120.31,37.29,55900.0,1283.0
9442,-120.02,37.72,88100.0,990.0
6466,-118.04,34.09,248900.0,1542.0
18820,-120.24,39.67,68600.0,143.0
6647,-118.14,34.16,156300.0,2846.0
16815,-122.43,37.64,272700.0,1861.0
5376,-118.39,34.04,340400.0,666.0
6600,-118.17,34.18,218800.0,607.0
2452,-119.56,36.51,70100.0,2157.0
14810,-117.17,32.69,500001.0,767.0
1979,-120.08,38.8,162500.0,36.0
13855,-117.29,34.49,111800.0,3804.0
19493,-121.0,37.67,110200.0,995.0
2067,-119.8,36.65,74200.0,1184.0
14771,-117.08,32.57,103200.0,1943.0
16726,-120.7,35.55,172100.0,1834.0
13486,-117.35,34.13,132000.0,1862.0
3268,-122.92,39.08,166300.0,146.0
19930,-119.33,36.31,107300.0,1100.0
12250,-116.98,33.77,107900.0,2711.0
16323,-121.32,37.98,94600.0,1916.0
9566,-120.6,37.35,66100.0,904.0
7666,-118.08,33.93,158200.0,673.0
9231,-120.08,37.06,95800.0,213.0
12131,-117.22,33.93,117000.0,3513.0
19259,-122.74,38.45,170900.0,1704.0
11872,-117.36,33.99,92900.0,804.0
11127,-117.91,33.84,162500.0,1849.0
7245,-118.11,34.0,193800.0,2103.0
4980,-118.3,34.0,134600.0,859.0
12534,-121.5,38.56,123100.0,1684.0
13657,-117.3,34.05,115700.0,2534.0
1358,-121.97,38.04,83500.0,1595.0
3070,-119.25,35.79,62200.0,2700.0
19935,-119.34,36.3,74400.0,1177.0
7861,-118.14,33.9,180100.0,883.0
15073,-116.99,32.8,195800.0,1513.0
6551,-118.09,34.18,500001.0,1139.0
12063,-117.58,33.87,144300.0,356.0
16454,-121.28,38.13,125400.0,1916.0
2255,-119.83,36.8,80800.0,3407.0
2266,-119.82,36.79,65900.0,709.0
8097,-118.21,33.81,157900.0,1524.0
14463,-117.3,32.85,500001.0,770.0
17566,-121.91,37.32,180800.0,608.0
8193,-118.13,33.79,236200.0,947.0
7590,-118.24,33.9,103000.0,1518.0
10990,-117.81,33.74,216900.0,1908.0
8829,-118.36,34.09,383300.0,526.0
4630,-118.31,34.07,500001.0,2919.0
11839,-120.95,39.93,83500.0,922.0
19236,-122.65,38.47,214400.0,847.0
18840,-122.64,41.63,100000.0,1108.0
12634,-121.47,38.49,78800.0,2760.0
13602,-117.25,34.15,97600.0,990.0
3755,-118.37,34.18,178400.0,643.0
20392,-118.87,34.23,287100.0,1858.0
10242,-117.87,33.89,270100.0,486.0
9152,-118.53,34.45,185500.0,508.0
3204,-119.63,36.35,90600.0,920.0
17554,-121.88,37.33,213600.0,3120.0
16516,-121.21,37.81,124300.0,1531.0
14471,-117.23,32.88,205000.0,6303.0
6463,-118.06,34.1,256700.0,786.0
4007,-118.63,34.16,392700.0,1296.0
14614,-117.17,32.79,133300.0,946.0
18924,-122.17,38.06,187100.0,1764.0
8692,-118.33,33.86,255400.0,519.0
16870,-122.41,37.61,347400.0,847.0
16461,-121.3,38.11,171700.0,2679.0
49,-122.27,37.82,112500.0,700.0
13916,-116.15,34.14,82600.0,1251.0
2932,-119.0,35.36,48600.0,1258.0
2966,-119.07,35.34,134100.0,1667.0
7826,-118.14,33.9,225800.0,1150.0
6730,-118.14,34.11,500001.0,1153.0
4724,-118.37,34.06,470000.0,832.0
6788,-118.15,34.09,225800.0,1238.0
4742,-118.35,34.05,158000.0,1374.0
12950,-121.28,38.71,117100.0,2033.0
18468,-121.61,37.15,416300.0,2051.0
9440,-120.31,37.64,120800.0,890.0
8029,-118.11,33.84,226300.0,722.0
12784,-121.44,38.65,122200.0,559.0
1303,-121.85,38.0,100000.0,1239.0
17065,-122.22,37.48,229500.0,3107.0
19595,-120.89,37.59,195800.0,617.0
19389,-120.85,37.75,85000.0,9.0
7716,-118.12,33.94,264700.0,1166.0
18085,-122.05,37.31,455500.0,2003.0
11537,-118.0,33.76,176000.0,1499.0
9616,-120.44,37.28,81100.0,1658.0
1373,-122.12,38.0,166400.0,3221.0
2998,-119.02,35.32,82600.0,1821.0
8271,-118.16,33.77,272200.0,1292.0
8288,-118.15,33.77,271100.0,1398.0
18179,-122.0,37.36,239400.0,3539.0
7453,-118.17,33.92,171800.0,1532.0
1135,-121.64,39.74,121800.0,763.0
15326,-117.33,33.19,173600.0,1827.0
10201,-117.94,33.88,239300.0,679.0
3050,-119.34,35.6,58800.0,1011.0
426,-122.27,37.88,287500.0,669.0
9253,-120.08,36.95,70700.0,476.0
3694,-118.38,34.2,181700.0,3911.0
16219,-121.34,37.96,113700.0,1554.0
8039,-118.15,33.84,224100.0,1360.0
1588,-121.98,37.82,351300.0,3280.0
17298,-119.51,34.4,301300.0,1763.0
339,-122.18,37.75,80700.0,282.0
12133,-117.21,33.93,152600.0,5439.0
11647,-118.03,33.81,237400.0,1779.0
14235,-117.03,32.69,179400.0,2061.0
6392,-118.05,34.14,500001.0,862.0
19272,-122.76,38.44,170200.0,1633.0
10908,-117.86,33.74,165300.0,1257.0
17652,-121.88,37.26,225900.0,710.0
11359,-117.92,33.74,159700.0,2513.0
5527,-118.41,33.97,363500.0,849.0
7326,-118.17,33.98,132100.0,585.0
16138,-122.46,37.78,376800.0,2030.0
3314,-122.79,39.02,96900.0,265.0
15802,-122.44,37.75,316200.0,2232.0
16051,-122.48,37.76,323800.0,1395.0
5286,-118.46,34.05,387500.0,1489.0
19285,-122.75,38.43,149100.0,1086.0
5259,-118.51,34.11,500001.0,2919.0
10812,-117.94,33.64,225000.0,470.0
3649,-118.44,34.22,178800.0,718.0
54,-122.28,37.82,87500.0,701.0
2973,-119.08,35.34,130100.0,768.0
8631,-118.4,33.88,500001.0,1278.0
10163,-117.95,33.89,349000.0,755.0
2959,-119.04,35.35,73000.0,817.0
15250,-117.31,32.98,244700.0,849.0
6455,-118.06,34.12,275400.0,1044.0
15957,-122.46,37.71,246200.0,1425.0
10365,-117.69,33.61,236200.0,1649.0
401,-122.29,37.89,232200.0,940.0
13982,-117.28,35.13,53300.0,856.0
7294,-118.2,33.98,163100.0,950.0
13905,-116.44,34.12,72400.0,2250.0
11076,-117.85,33.81,234500.0,876.0
19434,-121.03,37.65,150000.0,120.0
4981,-118.3,34.0,116100.0,1080.0
8253,-118.17,33.77,181300.0,2077.0
9737,-121.76,36.77,121000.0,2031.0
18870,-122.22,38.09,88700.0,966.0
11236,-117.96,33.81,182500.0,980.0
19251,-122.75,38.48,197400.0,2958.0
7554,-118.19,33.91,128100.0,1509.0
18790,-122.32,40.42,76500.0,1538.0
20405,-118.88,34.21,300000.0,654.0
10519,-117.68,33.57,500001.0,3550.0
5905,-118.42,34.29,160300.0,1389.0
17822,-121.87,37.38,335600.0,2052.0
14063,-117.13,32.75,157600.0,992.0
19191,-122.7,38.45,190600.0,310.0
10696,-117.74,33.61,180800.0,662.0
1722,-122.36,37.96,104200.0,316.0
13306,-117.62,34.08,111800.0,1678.0
664,-122.14,37.7,194100.0,606.0
17031,-122.25,37.5,253800.0,154.0
13084,-121.36,38.57,129500.0,653.0
11937,-117.41,33.94,117600.0,911.0
16055,-122.49,37.76,339800.0,708.0
8285,-118.14,33.77,342900.0,1171.0
6218,-117.92,34.07,195500.0,1052.0
19689,-121.61,39.13,83800.0,933.0
18956,-122.04,38.25,94200.0,632.0
3269,-122.94,39.1,140600.0,272.0
3948,-118.61,34.2,160900.0,896.0
19289,-122.82,38.41,169300.0,489.0
10462,-117.64,33.48,275900.0,1033.0
8251,-118.18,33.78,146200.0,4812.0
